PWS ID,Name,Facility Type,Facility Name,Sample Point ID,Analyte Name,Collection Date (Date & Time),Measure,Unit Of Measure,Max or Action Level,Population,County,Sample Size
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",1.3,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",3,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",5,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",4,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2001",4,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",3,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",7,UG/L,15,450,BOULDER,5
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",4,UG/L,15,450,BOULDER,10
CO0107710,SHANNON WSD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",2,UG/L,15,450,BOULDER,10
CO0101135,SHAW HEIGHTS WD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1996",2,UG/L,15,0,ADAMS,10
CO0101135,SHAW HEIGHTS WD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1994",2,UG/L,15,0,ADAMS,10
CO0101135,SHAW HEIGHTS WD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1993",2,UG/L,15,0,ADAMS,20
CO0101135,SHAW HEIGHTS WD,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1992",3,UG/L,15,0,ADAMS,20
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2021",3,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2021",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2020",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2020",2.5,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2019",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2019",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2018",2,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2018",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2017",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2017",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2016",1,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2016",0.5,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2015",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2015",26.5,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2014",3,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2013",39,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2013",0,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2012",35,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2012",52,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2011",17,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2010",2,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2010",1,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",4,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",1,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",6,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2000",5,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",5,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1997",5,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1996",4,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",6,UG/L,15,50,PARK,5
CO0147090,SHAWNEE WCA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",8,UG/L,15,50,PARK,5
CO0134760,SHENANDOAH HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1999",2,UG/L,15,0,LA PLATA,5
CO0134760,SHENANDOAH HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1998",5,UG/L,15,0,LA PLATA,5
CO0134760,SHENANDOAH HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1996",5,UG/L,15,0,LA PLATA,2
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2021",0,UG/L,15,148,KIOWA,10
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",0,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",0,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",0,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",0.3,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0.2,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",0,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",2,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",2,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",1,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1999",2,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",3,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1997",1,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1995",1,UG/L,15,148,KIOWA,5
CO0131800,SHERIDAN LAKE WC,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1994",1,UG/L,15,148,KIOWA,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",0,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",0,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",0,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",0,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",3,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",2,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2008",1,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2007",1,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2006",1,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2005",3,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2004",11,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2003",4,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2002",1,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",5,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",5,UG/L,15,480,JEFFERSON,5
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,480,JEFFERSON,10
CO0130125,SHERIDAN MHP,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",5,UG/L,15,480,JEFFERSON,10
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",0.5,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",0,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",0,UG/L,15,304,COSTILLA,9
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",0,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",0,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",0,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",7.3,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2007",2,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2006",6,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2005",2,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2004",2,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2000",1,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1999",1,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",1,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1997",10,UG/L,15,304,COSTILLA,5
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1995",6,UG/L,15,304,COSTILLA,10
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1994",8,UG/L,15,304,COSTILLA,10
CO0212800,SIERRA GRANDE SCHOOL DISTRICT,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",23,UG/L,15,304,COSTILLA,10
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",3.7,UG/L,15,750,DOUGLAS,10
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",3,UG/L,15,750,DOUGLAS,10
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",1.7,UG/L,15,750,DOUGLAS,10
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",3.2,UG/L,15,750,DOUGLAS,10
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",2.1,UG/L,15,750,DOUGLAS,10
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",0,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",2,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2008",1,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",1,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2007",1,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2006",1,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2005",1,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2004",3,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2003",1,UG/L,15,750,DOUGLAS,1
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2002",1,UG/L,15,750,DOUGLAS,1
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1998",5,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1995",1,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1994",5,UG/L,15,750,DOUGLAS,5
CO0218018,SIERRA MIDDLE SCHOOL,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1993",6,UG/L,15,750,DOUGLAS,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",1,UG/L,15,35,GARFIELD,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",1,UG/L,15,35,GARFIELD,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2005",1,UG/L,15,35,GARFIELD,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2004",1.2,UG/L,15,35,GARFIELD,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2003",4,UG/L,15,35,GARFIELD,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",5,UG/L,15,35,GARFIELD,5
CO0123709,SIERRA PINYON HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2001",2,UG/L,15,35,GARFIELD,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2021",1.8,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2020",2.5,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2019",1.8,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2018",2.8,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2017",2.9,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2014",4.5,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2011",5,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2008",4.7,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2005",4,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2002",4,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 2000",6,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jun 1, 1997",6,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 1996",5,UG/L,15,37,LA PLATA,5
CO0234750,SIERRA VERDE WATER INC.,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 1995",5,UG/L,15,37,LA PLATA,5
CO0118065,SIERRA VISTA HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2021",2,UG/L,15,120,DOUGLAS,10
CO0118065,SIERRA VISTA HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2020",3,UG/L,15,120,DOUGLAS,10
CO0118065,SIERRA VISTA HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jan 1, 2020",1,UG/L,15,120,DOUGLAS,10
CO0118065,SIERRA VISTA HOA,DS,DISTRIBUTION SYSTEM,Summary,LEAD 90TH PERCENTILE SUMMARY,"Jul 1, 2019",4,UG/L,15,120,DOUGLAS,10
