"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Relative Threshold","Heat Metric"
"08","Colorado","08095967700","Phillips County, CO - 8095967700","2019","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000100","Pitkin County, CO - 8097000100","2015","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000100","Pitkin County, CO - 8097000100","2016","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000100","Pitkin County, CO - 8097000100","2017","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000100","Pitkin County, CO - 8097000100","2018","42","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000100","Pitkin County, CO - 8097000100","2019","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000401","Pitkin County, CO - 8097000401","2015","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000401","Pitkin County, CO - 8097000401","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000401","Pitkin County, CO - 8097000401","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000401","Pitkin County, CO - 8097000401","2018","43","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000401","Pitkin County, CO - 8097000401","2019","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000402","Pitkin County, CO - 8097000402","2015","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000402","Pitkin County, CO - 8097000402","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000402","Pitkin County, CO - 8097000402","2017","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000402","Pitkin County, CO - 8097000402","2018","43","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000402","Pitkin County, CO - 8097000402","2019","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000500","Pitkin County, CO - 8097000500","2015","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000500","Pitkin County, CO - 8097000500","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000500","Pitkin County, CO - 8097000500","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000500","Pitkin County, CO - 8097000500","2018","44","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08097000500","Pitkin County, CO - 8097000500","2019","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000100","Prowers County, CO - 8099000100","2015","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000100","Prowers County, CO - 8099000100","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000100","Prowers County, CO - 8099000100","2017","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000100","Prowers County, CO - 8099000100","2018","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000100","Prowers County, CO - 8099000100","2019","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000200","Prowers County, CO - 8099000200","2015","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000200","Prowers County, CO - 8099000200","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000200","Prowers County, CO - 8099000200","2017","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000200","Prowers County, CO - 8099000200","2018","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000200","Prowers County, CO - 8099000200","2019","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000300","Prowers County, CO - 8099000300","2015","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000300","Prowers County, CO - 8099000300","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000300","Prowers County, CO - 8099000300","2017","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000300","Prowers County, CO - 8099000300","2018","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000300","Prowers County, CO - 8099000300","2019","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000600","Prowers County, CO - 8099000600","2015","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000600","Prowers County, CO - 8099000600","2016","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000600","Prowers County, CO - 8099000600","2017","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000600","Prowers County, CO - 8099000600","2018","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000600","Prowers County, CO - 8099000600","2019","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000700","Prowers County, CO - 8099000700","2015","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000700","Prowers County, CO - 8099000700","2016","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000700","Prowers County, CO - 8099000700","2017","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000700","Prowers County, CO - 8099000700","2018","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08099000700","Prowers County, CO - 8099000700","2019","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000100","Pueblo County, CO - 8101000100","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000100","Pueblo County, CO - 8101000100","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000100","Pueblo County, CO - 8101000100","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000100","Pueblo County, CO - 8101000100","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000100","Pueblo County, CO - 8101000100","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000200","Pueblo County, CO - 8101000200","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000200","Pueblo County, CO - 8101000200","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000200","Pueblo County, CO - 8101000200","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000200","Pueblo County, CO - 8101000200","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000200","Pueblo County, CO - 8101000200","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000300","Pueblo County, CO - 8101000300","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000300","Pueblo County, CO - 8101000300","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000300","Pueblo County, CO - 8101000300","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000300","Pueblo County, CO - 8101000300","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000300","Pueblo County, CO - 8101000300","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000400","Pueblo County, CO - 8101000400","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000400","Pueblo County, CO - 8101000400","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000400","Pueblo County, CO - 8101000400","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000400","Pueblo County, CO - 8101000400","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000400","Pueblo County, CO - 8101000400","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000500","Pueblo County, CO - 8101000500","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000500","Pueblo County, CO - 8101000500","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000500","Pueblo County, CO - 8101000500","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000500","Pueblo County, CO - 8101000500","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000500","Pueblo County, CO - 8101000500","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000600","Pueblo County, CO - 8101000600","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000600","Pueblo County, CO - 8101000600","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000600","Pueblo County, CO - 8101000600","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000600","Pueblo County, CO - 8101000600","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000600","Pueblo County, CO - 8101000600","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000800","Pueblo County, CO - 8101000800","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000800","Pueblo County, CO - 8101000800","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000800","Pueblo County, CO - 8101000800","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000800","Pueblo County, CO - 8101000800","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000800","Pueblo County, CO - 8101000800","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000902","Pueblo County, CO - 8101000902","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000902","Pueblo County, CO - 8101000902","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000902","Pueblo County, CO - 8101000902","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000902","Pueblo County, CO - 8101000902","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000902","Pueblo County, CO - 8101000902","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000903","Pueblo County, CO - 8101000903","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000903","Pueblo County, CO - 8101000903","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000903","Pueblo County, CO - 8101000903","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000903","Pueblo County, CO - 8101000903","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000903","Pueblo County, CO - 8101000903","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000904","Pueblo County, CO - 8101000904","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000904","Pueblo County, CO - 8101000904","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000904","Pueblo County, CO - 8101000904","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000904","Pueblo County, CO - 8101000904","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000904","Pueblo County, CO - 8101000904","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000905","Pueblo County, CO - 8101000905","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000905","Pueblo County, CO - 8101000905","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000905","Pueblo County, CO - 8101000905","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000905","Pueblo County, CO - 8101000905","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101000905","Pueblo County, CO - 8101000905","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001000","Pueblo County, CO - 8101001000","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001000","Pueblo County, CO - 8101001000","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001000","Pueblo County, CO - 8101001000","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001000","Pueblo County, CO - 8101001000","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001000","Pueblo County, CO - 8101001000","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001100","Pueblo County, CO - 8101001100","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001100","Pueblo County, CO - 8101001100","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001100","Pueblo County, CO - 8101001100","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001100","Pueblo County, CO - 8101001100","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001100","Pueblo County, CO - 8101001100","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001200","Pueblo County, CO - 8101001200","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001200","Pueblo County, CO - 8101001200","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001200","Pueblo County, CO - 8101001200","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001200","Pueblo County, CO - 8101001200","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001200","Pueblo County, CO - 8101001200","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001400","Pueblo County, CO - 8101001400","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001400","Pueblo County, CO - 8101001400","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001400","Pueblo County, CO - 8101001400","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001400","Pueblo County, CO - 8101001400","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001400","Pueblo County, CO - 8101001400","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001500","Pueblo County, CO - 8101001500","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001500","Pueblo County, CO - 8101001500","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001500","Pueblo County, CO - 8101001500","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001500","Pueblo County, CO - 8101001500","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001500","Pueblo County, CO - 8101001500","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001600","Pueblo County, CO - 8101001600","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001600","Pueblo County, CO - 8101001600","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001600","Pueblo County, CO - 8101001600","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001600","Pueblo County, CO - 8101001600","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001600","Pueblo County, CO - 8101001600","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001700","Pueblo County, CO - 8101001700","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001700","Pueblo County, CO - 8101001700","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001700","Pueblo County, CO - 8101001700","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001700","Pueblo County, CO - 8101001700","2018","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001700","Pueblo County, CO - 8101001700","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001800","Pueblo County, CO - 8101001800","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001800","Pueblo County, CO - 8101001800","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001800","Pueblo County, CO - 8101001800","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001800","Pueblo County, CO - 8101001800","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001800","Pueblo County, CO - 8101001800","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001900","Pueblo County, CO - 8101001900","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001900","Pueblo County, CO - 8101001900","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001900","Pueblo County, CO - 8101001900","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001900","Pueblo County, CO - 8101001900","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101001900","Pueblo County, CO - 8101001900","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002000","Pueblo County, CO - 8101002000","2015","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002000","Pueblo County, CO - 8101002000","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002000","Pueblo County, CO - 8101002000","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002000","Pueblo County, CO - 8101002000","2018","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002000","Pueblo County, CO - 8101002000","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002100","Pueblo County, CO - 8101002100","2015","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002100","Pueblo County, CO - 8101002100","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002100","Pueblo County, CO - 8101002100","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002100","Pueblo County, CO - 8101002100","2018","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002100","Pueblo County, CO - 8101002100","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002200","Pueblo County, CO - 8101002200","2015","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002200","Pueblo County, CO - 8101002200","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002200","Pueblo County, CO - 8101002200","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002200","Pueblo County, CO - 8101002200","2018","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002200","Pueblo County, CO - 8101002200","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002300","Pueblo County, CO - 8101002300","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002300","Pueblo County, CO - 8101002300","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002300","Pueblo County, CO - 8101002300","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002300","Pueblo County, CO - 8101002300","2018","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002300","Pueblo County, CO - 8101002300","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002400","Pueblo County, CO - 8101002400","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002400","Pueblo County, CO - 8101002400","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002400","Pueblo County, CO - 8101002400","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002400","Pueblo County, CO - 8101002400","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002400","Pueblo County, CO - 8101002400","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002500","Pueblo County, CO - 8101002500","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002500","Pueblo County, CO - 8101002500","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002500","Pueblo County, CO - 8101002500","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002500","Pueblo County, CO - 8101002500","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002500","Pueblo County, CO - 8101002500","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002600","Pueblo County, CO - 8101002600","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002600","Pueblo County, CO - 8101002600","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002600","Pueblo County, CO - 8101002600","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002600","Pueblo County, CO - 8101002600","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002600","Pueblo County, CO - 8101002600","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002700","Pueblo County, CO - 8101002700","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002700","Pueblo County, CO - 8101002700","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002700","Pueblo County, CO - 8101002700","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002700","Pueblo County, CO - 8101002700","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002700","Pueblo County, CO - 8101002700","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002801","Pueblo County, CO - 8101002801","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002801","Pueblo County, CO - 8101002801","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002801","Pueblo County, CO - 8101002801","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002801","Pueblo County, CO - 8101002801","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002801","Pueblo County, CO - 8101002801","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002802","Pueblo County, CO - 8101002802","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002802","Pueblo County, CO - 8101002802","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002802","Pueblo County, CO - 8101002802","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002802","Pueblo County, CO - 8101002802","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002802","Pueblo County, CO - 8101002802","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
